Level,Text
A2,"MI VIDA LOCA Spanish for beginners
© 2008 BBC
This is the video-only version.
Visit bbc.co.uk/mividaloca for the interactive episode and the learning session.
4. Episodio cuatro - Merche y Jorge

Salida
Hola perdón por irme corriendo. Creo que ese hombre me persigue.
Bueno ahora voy con un amigo a un bar cerca de la estación. ¿Quieres venir?
Es el bar en el edificio de la UNED. Hasta ahora.
..cerca de la estación

Perdón.
Sí dime.
¿la UNED por favor?

A ver... Sí mira... Está todo recto a la derecha.
Gracias.
De nada.
Todo recto
A la derecha
Bien es aquí. El edificio de la UNED.

¿Qué tal?
Bien gracias'
¿Cómo te llamas?
¿Y tú?

Puede que sea Rodríguez.
Sí Rodríguez está detrás de todo eso. Bueno está en todo.
Hola ¿qué tal? Éste es Jorge un amigo.
Hola ¿qué tal?
Bien gracias.
Jorge trabaja para una ONG organización no gubernamental.
Yo soy biólogo. Y ella es periodista. ¡Siempre al teléfono!
Sí soy yo ¿quién llama?

Sí mi primer apellido es Muñoyerro.

nombre
apellido

¿Cómo? Te oigo muy mal.
Me llamo Jorge. Mira: Jota o erre ge e: Jorge. Sí George en inglés.
Eres inglés ¿no?
Eres inglesa ¿no?

Sí
Soy inglés
Soy inglesa.
No
Soy escocés.
Soy escocesa.
Soy galés.
Soy galesa.
Soy irlandés.
Soy irlandesa.
Me llaman Merche pero mi nombre es Mercedes. Vale de acuerdo. Gracias hasta luego.
¡Salud!
I've Finished Watching"
A2,
A2,"El Verbo hecho carne
1 En el principio era el Verbo y el Verbo era con Dios y el Verbo era Dios.
2 Este era en el principio con Dios.
3 Todas las cosas por él fueron hechas y sin él nada de lo que ha sido hecho fue hecho.
4 En él estaba la vida y la vida era la luz de los hombres.
5 La luz en las tinieblas resplandece y las tinieblas no prevalecieron contra ella.
6 Hubo un hombre enviado de Dios el cual se llamaba Juan.
7 Este vino por testimonio para que diese testimonio de la luz a fin de que todos creyesen por él.
8 No era él la luz sino para que diese testimonio de la luz.
9 Aquella luz verdadera que alumbra a todo hombre venía a este mundo.
10 En el mundo estaba y el mundo por él fue hecho; pero el mundo no le conoció.
11 A lo suyo vino y los suyos no le recibieron.
12 Mas a todos los que le recibieron a los que creen en su nombre les dio potestad de ser hechos hijos de Dios;
13 los cuales no son engendrados de sangre ni de voluntad de carne ni de voluntad de varón sino de Dios.
14 Y aquel Verbo fue hecho carne y habitó entre nosotros (y vimos su gloria gloria como del unigénito del Padre) lleno de gracia y de verdad.
15 Juan dio testimonio de él y clamó diciendo: Este es de quien yo decía: El que viene después de mí es antes de mí; porque era primero que yo.
16 Porque de su plenitud tomamos todos y gracia sobre gracia.
17 Pues la ley por medio de Moisés fue dada pero la gracia y la verdad vinieron por medio de Jesucristo.
18 A Dios nadie le vio jamás; el unigénito Hijo que está en el seno del Padre él le ha dado a conocer."
A2,"!La pobre princesa! Estaba tan triste que quería morir. El emperador estaba triste también porque creía que el guerrero decía la verdad acerca de Popo.
Al día siguiente hubo una gran fiesta en el palacio para celebrar la boda de la princesa y el guerrero celoso. De repente la princesa gritó.
!Ay mi pobre Popocatépetl!
Y ella cayó muerta al suelo.
En esos momentos los guerreros aztecas entraron en el palacio. Popocatépetl corrió al lado del emperador y anunció.
Hemos vencido. Ahora la princesa y yo podemos casarnos.
Hubo un gran silencio. Todos miraron en la dirección de la princesa.
Al ver a su querida muerta el joven corrió llorando a su lado. La tomó en sus brazos y dijo...
Hasta el fin del mundo voy a estar a tu lado mi preciosa.
Entonces el valiente jefe llevó tristemente el cuerpo de la princesa a los montañas más altas. La puso en una cama de flores hermosas y se sentó a su lado.
Pasaron los días. Al fin uno de los buenos dioses transformó a los novios en volcanes. Ixy es tranquila. Pero de vez en cuando Popo tiembla y de su corazón salen lágrimas de fuego. Entonces todo México sabe que Popo llora por su querida princesa."
A2,"Sabes pasa el tiempo y no te veo
cada vez estas mas lejos y yo gusto mas de ti
porque sabes yo pense que era mas fácil
olvidar tu forma frágil de siempre dar sin recibir
Solo tu eres tu quien me ilumina
mi pequeño talismán
y aun recuerdo esa rutina de gozar cada mañana
en los momentos mas difíciles fuiste tu ese dival
En nuestro amor ya no hay secretos
sabe todo de los dos y deja fuera nuestros miedos
Vuelve quiero estar contigo
ven y calma esta ansiedad
vuelve y sálvame que muero
en esta soledad que roba el valor a mi vivir
Vuelve quiero estar contigo
ven y calma esta ansiedad
vuelve y sálvame que muero
en esta soledad que roba el valor a mi vivir
I've Finished Watching"
A2,"Sólo tú le das brillo y amor a mi corazón.
Sólo tú me miras con tanta pureza y belleza interior.
Sólo tú llenas de alegría a mi alma.
Sólo tú conoces mis secretos deseos y anhelos.
Sólo tú me transmites calor con tus manos.
Sólo tú me das fuerzas para seguir viviendo.
Sólo tú me hablas con tanta dulzura.
Sólo tú me escuchas con tanta paciencia.
Sólo tú me acaricias con tanta delicadeza.
Sólo tú me besas con tanta ternura.
Sólo tú me comprendes con tanta sutileza.
Sólo tú haces que me sienta el ser más feliz del universo.
Sólo tú me das tanta seguridad en mí misma.
Sólo tú me calmas y tranquilizas cuando estoy mal.
Sólo tú eres el que puede entrar en mi corazón y en mi ser.
Sólo tú me abrigas cuando tengo frío.
Sólo tú eres y serás el dueño de mi corazón.
Sólo tú eres mi sueño hecho realidad.
Sólo tú eres y serás el que me ama y me amará siempre.
Sólo tú eres al que amo y amaré eternamente!"
A2,"Hola me llamo Tom. Yo tengo muchas clases. De la mañana yo voy a escuela. Son las ocho de la mañana. Cuándo yo llego a la escuela yo voy a la clase de español. Yo tengo que estudiar para la clase de español. Son las ocho y diez de la mañana. En la clase de español yo tomo apuntes y presto atención. Después de la clase de español yo tengo la clase de historia. En historia el profesor es muy organizado. Nosotros trabajamos mucho y el profesor enseña muy bien. A las doce yo tengo almuerzo. A mi me gusta comer mucho.

Mis amigos tienen almuerzo también. Nosotros charlamos y usamos los teléfonos para snapchat y twitter. Después de almuerzo nosotros vamos a la clase de ciencias. Ciencias es muy bien. Mi amigo Tim siempre olvida la tarea. Él tiene que sacar una buena nota pero él saca malas notas. Él nunca estudia y casi nunca pasa los exámenes. Mis amigas Tina y Sally siempre estudian. Ellas toman apuntes y prestan atención todos los días. Ellas pasan los exámenes y ellas llegan temprano a la clase de ciencias. Ellas les gusta estudiar ciencias también.

Antes de ir a mi casa yo tengo la clase de inglés a las tres menos cuarto. No me gusta la clase de inglés. La profesora es muy desorganizada y ella no enseña bien. Ella no ayuda los estudiantes y es horrible. A veces ella llega a la clase tarde. Mis amigos y yo no prestamos atención y sacamos buenas notas. ¿Tú prestas atención en tus clases? ¿Charlas con tus amigos en almuerzo? ¿Sacas buenas notas o sacas malas notas?"
A2,"CAPÍTULO I
Es una verdad mundialmente reconocida que un hombre soltero poseedor de una gran fortuna
necesita una esposa.
Sin embargo poco se sabe de los sentimientos u opiniones de un hombre de tales condiciones
cuando entra a formar parte de un vecindario. Esta verdad está tan arraigada en las mentes de algunas de las
familias que lo rodean que algunas le consideran de su legítima propiedad y otras de la de sus hijas.
––Mi querido señor Bennet ––le dijo un día su esposa–– ¿sabías que por fin se ha alquilado
Netherfield Park?
El señor Bennet respondió que no.
––Pues así es ––insistió ella––; la señora Long ha estado aquí hace un momento y me lo ha
contado todo.
El señor Bennet no hizo ademán de contestar.
––¿No quieres saber quién lo ha alquilado? ––se impacientó su esposa.
––Eres tú la que quieres contármelo y yo no tengo inconveniente en oírlo.
Esta sugerencia le fue suficiente.
––Pues sabrás querido que la señora Long dice que Netherfield ha sido alquilado por un joven
muy rico del norte de Inglaterra; que vino el lunes en un landó de cuatro caballos para ver el lugar; y que
se quedó tan encantado con él que inmediatamente llegó a un acuerdo con el señor Morris; que antes de San
Miguel vendrá a ocuparlo; y que algunos de sus criados estarán en la casa a finales de la semana que viene.
––¿Cómo se llama?
––Bingley.
––¿Está casado o soltero?
––¡Oh! soltero querido por supuesto. Un hombre soltero y de gran fortuna; cuatro o cinco mil
libras al año. ¡Qué buen partido para nuestras hijas!
––¿Y qué? ¿En qué puede afectarles?
––Mi querido señor Bennet ––contestó su esposa–– ¿cómo puedes ser tan ingenuo? Debes saber
que estoy pensando en casarlo con una de ellas.
––¿Es ese el motivo que le ha traído?
––¡Motivo! Tonterías ¿cómo puedes decir eso? Es muy posible que se enamore de una de ellas y
por eso debes ir a visitarlo tan pronto como llegue.
––No veo la razón para ello. Puedes ir tú con las muchachas o mandarlas a ellas solas que tal vez
sea mejor; como tú eres tan guapa como cualquiera de ellas a lo mejor el señor Bingley te prefiere a ti.
––Querido me adulas. Es verdad que en un tiempo no estuve nada mal pero ahora no puedo
pretender ser nada fuera de lo común. Cuando una mujer tiene cinco hijas creciditas debe dejar de pensar
en su propia belleza.
––En tales casos a la mayoría de las mujeres no les queda mucha belleza en qué pensar.
––Bueno querido de verdad tienes que ir a visitar al señor Bingley en cuanto se instale en el
vecindario.
––No te lo garantizo.
––Pero piensa en tus hijas. Date cuenta del partido que sería para una de ellas. Sir Willam y lady
Lucas están decididos a ir y sólo con ese propósito. Ya sabes que normalmente no visitan a los nuevos
vecinos. De veras debes ir porque para nosotras será imposible visitarlo si tú no lo haces.
Comment: Fiesta que se celebra el 29
de septiembre que en Inglaterra



.
: 3
–– . ;

; .
–– . 
 . .
–– –– ––.
; .
––¡ ! ¿ ? .
.
––  . . .
.
––¡ !
––
.
–– .
––    .
  
.
  
. ;  ."
A2,"Padre Nuestro que estás en el cielo
santificado sea tu nombre;
venga a nosotros tu reino;
hágase tu voluntad en la tierra como en el cielo.
Danos hoy nuestro pan de cada día;
perdona nuestras ofensas
como también nosotros perdonamos a los que nos ofenden;
no nos dejes caer en la tentación
y líbranos del mal.
Amén.
I've Finished Watching"
A2,"(Cuento contado por García Márquez en un congreso de escritores.)
Imagínese usted un pueblo muy pequeño donde hay una señora vieja que tiene dos hijos uno de 17 y una hija de 14. Está sirviéndoles el desayuno y tiene una expresión de preocupación. Los hijos le preguntan qué le pasa y ella les responde: -No sé pero he amanecido con el presentimiento de que algo muy grave va a sucederle a este pueblo.
Ellos se ríen de la madre. Dicen que esos son presentimientos de vieja cosas que pasan. El hijo se va a jugar al billar y en el momento en que va a tirar una carambola sencillísima el otro jugador le dice:
-Te apuesto un peso a que no la haces.
Todos se ríen. Él se ríe. Tira la carambola y no la hace. Paga su peso y todos le preguntan qué pasó si era una carambola sencilla. Contesta:
-Es cierto pero me ha quedado la preocupación de una cosa que me dijo mi madre esta mañana sobre algo grave que va a suceder a este pueblo.
Todos se ríen de él y el que se ha ganado su peso regresa a su casa donde está con su mamá o una nieta o en fin cualquier pariente. Feliz con su peso dice:
-Le gané este peso a Dámaso en la forma más sencilla porque es un tonto.
-¿Y por qué es un tonto?
-Hombre porque no pudo hacer una carambola sencillísima estorbado con la idea de que su mamá amaneció hoy con la idea de que algo muy grave va a suceder en este pueblo.
Entonces le dice su madre:
-No te burles de los presentimientos de los viejos porque a veces salen.
La pariente lo oye y va a comprar carne. Ella le dice al carnicero:
-Véndame una libra de carne -y en el momento que se la están cortando agrega-: Mejor véndame dos porque andan diciendo que algo grave va a pasar y lo mejor es estar preparado.
El carnicero despacha su carne y cuando llega otra señora a comprar una libra de carne le dice:
-Lleve dos porque hasta aquí llega la gente diciendo que algo muy grave va a pasar y se están preparando y comprando cosas.
Entonces la vieja responde:
-Tengo varios hijos mire mejor deme cuatro libras.
Se lleva las cuatro libras; y para no hacer largo el cuento diré que el carnicero en media hora agota la carne mata otra vaca se vende toda y se va esparciendo el rumor. Llega el momento en que todo el mundo en el pueblo está esperando que pase algo. Se paralizan las actividades y de pronto a las dos de la tarde hace calor como siempre. Alguien dice:
-¿Se ha dado cuenta del calor que está haciendo?
-¡Pero si en este pueblo siempre ha hecho calor!
(Tanto calor que es pueblo donde los músicos tenían instrumentos remendados con brea y tocaban siempre a la sombra porque si tocaban al sol se les caían a pedazos.)
-Sin embargo -dice uno- a esta hora nunca ha hecho tanto calor."
A2,"Tengo dos clases de español a la semana el miércoles y el viernes. Yo siempre voy a clase pero no estoy siempre preparada.
Hoy es miércoles y llego a clase cinco minutos antes. La lección empieza a la una y media. El profesor entra en el aula y cierra la puerta. Todos los alumnos saludan al profesor. Después abren sus cuadernos y empiezan a escuchar al profesor muy atentamente. El profesor pregunta mucho y nosotros respondemos. A veces nosotros leemos un texto o hacemos ejercicios pero normalmente hablamos mucho. Yo no recuerdo muchas palabras pero quiero saber todas. El profesor está muy alegre porque nosotros hablamos muy bien.
A veces no entiendo al profesor muy bien y pido hablar más despacio. El profesor repite las palabras una vez más. Todavía yo no puedo hablar muy rápido pero pienso que pronto tengo buenos resultados.
La clase termina a las tres de la tarde. A las cuatro vuelvo a casa y descanso. En casa juego con mi perro repito las palabras nuevas o duermo."
A2,"Capítulo seis
Una noche hay un baile. Es en el centro Patricia y Ana van al baile. Hay muchas personas en el baile.
Un muchacho mira a Ana. Camina hacia ella. Le invita a bailar.
-¿Cómo te llamas? –le pregunta el chico.
-Me llamo Ana. ¿Y tú?
- Yo soy Ricardo Ricardo Pérez.
-¿De dónde vienes? –le pregunta Ricardo.
-Soy de California. Tengo dos meses en México –le responde Ana.
-Hablas mucho español –le dice Ricardo.
-Gracias. Hablo mucho más ahora –le dice Ana.
-¿Sabes bailar la cumbia? –le pregunta Ricardo.
-No no sé. No bailo bien. ¿Y tú? –le pregunta Ana.
-Yo soy experto en cumbia. Te doy lecciones de baile. Te doy lecciones de la cumbia. En treinta minutos vas a bailar la cumbia muy bien.
Los dos bailan. Ricardo es un profesor bueno. Le enseña a Ana a bailar. En treinta minutos Ana está bailando muy bien. Bailan por dos horas. Después de bailar Ana y Ricardo se sientan a una mesa y hablan.
-¿Tienes novia? –le pregunta Ana.
- No tengo. Voy a los bailes y bailo pero no tengo novia.
-¿Cuántas personas hay en tu familia? Le pregunta Ana.
- Tengo tres hermanos y una hermana. Yo soy el más grande –le explica Ricardo-. Tengo quince años. Mi hermano Julio tiene diez años y mi hermano Alejandro tiene ocho años. Mi hermanita se llama Mónica. Ella tiene solamente cinco años.
-En mi familia hay cinco personas –le dice Ana-. Yo tengo quince años. Mi hermano se llama Don. Tiene catorce años. Mi hermana se llama Patricia. Tiene once años. Describe tu casa.
-Es una casa pequeña. Muchas casa aquí son pequeñas. Mi casa tiene dos dormitorios una sala una cocina y un baño –le explica Ricardo-. Tenemos un carro viejo. Aquí es muy difícil tener carro nuevo. Muchos no tienen ropa nueva aquí. Las familias comen carne una o dos veces a la semana.
Ana dice:
-Tengo problemas con mis padres. Mis padres gritan mucho. Cuando no lo hago todo perfectamente mis padres gritan.
-Ana mis padres gritan también. Mi papá me grita. Mi mamá me grita –le explica Ricardo-. Cuando pongo un libro en la mesa ella me grita. No existen familias perfectas. Todas las familias tienen problemas.
-¿Sí? ¡Qué bueno! No tengo una familia loca. Tengo una familia normal.
Es muy tarde. Patricia mira a Ana y a Ricardo. Patricia camina hacia ellos y les dice:
-Es muy tarde. Vamos a la casa.
-Yo les acompaño. Mi casa está a diez minutos de aquí –le dice Ricardo.
Los tres andan a la casa de Ricardo. Andan y hablan. Hablan de muchas cosas. Hablan de amigos. Hablan de las diferencias entre México y los Estados Unidos. Hablan de sus familias. En unos minutos están enfrente de la Patricia.
Ana le dice a Ricardo:
-Adiós.
Ana le da un abrazo a Patricia. Está feliz. También está triste porque pronto regresa a California."
A2,"POBRE ANA - Capítulo Dos
Un día Ana se levanta a las siete de la mañana. Habla con su mamá. Ana le dice:
-Necesito mi libro de historia porque voy a la escuela.
La mamá se enoja y le grita:
- ¿Cuántos años tienes Ana? ¿Dónde está el libro? ¿Por qué no está tu libro en tu dormitorio? ¿De qué color es el libro? Hay un libro amarillo en tu cama. Búscalo en tu dormitorio. Está en la cama.
Ana le habla a su hermano. Le dice:
- Busca mi libro amarillo. Es un libro de historia. Es muy importante. Lo necesito para mi clase de historia.
Don se sienta en el sofá y no le responde. Nunca le ayuda. Sólo mira la televisión. No le ayuda a Ana.
Ana está muy triste porque su mamá se enoja mucho y porque le grita cuando se enoja. Ana está frustrada porque su hermano no le ayuda.
Ana va a su dormitorio. Su libro amarillo está en la cama. Es el libro de historia. Ana está feliz porque el libro está en la cama. Agarra el libro amarillo y va a la escuela.
Cuando llega a la escuela ve a su amiga Sara. Sara tiene ropa nueva Calvin Klein. Es una blusa superbonita de color azul. El color azul es el color favorito de Ana.
Ana mira la blusa y le dice:
- Me gusta tu blusa. ¿Es nueva?
- Sí mi blusa es nueva. Mi papá siempre me da dinero para comprar ropa. Me gusta la ropa nueva. Siempre compro mi ropa en Nordstrom - le dice Sara.
Ana está muy triste porque no tiene ropa nueva. No tiene ropa Calvin Klein. Está triste porque tiene problemas con su familia. Nunca sonríe.
Ana va a su clase de español. Tiene una profesora muy buena. Se llama Sra. Borda. La Sra. Borda tiene quince años de experiencia de profesora.
Cuando Ana está en la clase la profesora habla con la clase. Dice que hay una oportunidad buenísima para un estudiante de West Torrance High. Un estudiante puede ir a México por tres meses durante el verano. No cuesta nada porque la escuela va a pagar el transporte y la familia mexicana va a pagar la comida.
Después de la clase Ana habla con la Sra. Borda. Ana le dice a la profesora:
- Quiero ir a México. Me gusta México. Quiero vivir con una familia mexicana.
Ana está contenta. Quiere ir a México. Quiere vivir con una familia mexicana. Quiere escapar de sus problemas en los Estados Unidos.
Ana camina un poco y después toma un autobús amarillo y va a su casa. Cuando su papá llega a la casa Ana habla con él.
- La Sra. Borda es mi profesora de español. Ella dice que un estudiante de la West Torrance High puede ir a México por tres meses en el verano. Quiero ir. Me gusta México. Quiero vivir con una familia mexicana. La Sra. Borda dice que es una experiencia muy buena.
El papá se enoja y le grita:
- ¡No hay dinero! ¡No tengo dinero! ¡No puedo pagar!
Ana le dice:
-Papá la escuela va a pagar. No necesitas pagar nada. Es una oportunidad muy buena para mí. Por favor papá. Quiero ir a México.
Cuando Ana le dice al papá que no cuesta nada el papá está feliz. Él le dice:
-Ana no hay problema. Puedes ir a México."
A2,"Capítulo siete
Mañana Ana regresa a California. Es un día muy especial para Ana. Está triste porque va a regresar a los Estados Unidos.
Ana necesita despedirse de sus amigos. Va a la casa de Patricia
Y las dos chicas se dan besos en las mejillas. Todas las muchachas en México se saludan con besos en las mejillas cuando son amigas.
-Patricia es increíble pero mañana a las seis de la mañana regreso a los Estados Unidos –le dice Ana-. Estoy muy triste. Tengo muchos amigos aquí. Me gusta todo aquí.
Ana tú eres muy especial. Tú eres mi amiga favorita –le dice Patricia-. Estoy muy triste también. Quiero visitarte en California.
El próximo verano tú puedes visitarme –le dice Ana- y pasar todo el verano en California. California es bonito. Te va a gustar California.
Después Ana va a la casa de Ricardo. Cuando Ricardo ve a Ana le da un abrazo.
-Regreso a California mañana –le dice Ana- y estoy triste.
-Me gustó tu visita. Estoy muy contento porque estás en México –le dice Ricardo- y estoy feliz porque nosotros bailamos y hablamos mucho. Tú y yo somos buenos amigos.
- Escríbeme Ricardo –le dice Ana.
-Te escribo mañana –le dice Ricardo.
-Adiós.
-Adiós.
Ana está muy triste cuando regresa a su casa. Se despide de Juana y Susana. Se despide de los padres.
-Gracias por todo. Me gusta la familia de aquí. Me gusta todo en México –le dice Ana- y me gusta su familia. Su familia es muy simpática y buena. Toda la experiencia fue buena.
Toda su familia mexicana le acompaña a Ana al aeropuerto. Ana abraza a todos y les dice:
-Adiós. Me gusta la familia Sánchez. Gracias por todo. Estoy muy agradecida por esta oportunidad –les dice Ana.
Ana se sube al avión. Se sienta. El avión va a Guadalajara. Después Ana tomo otro avión y va a Los Angeles.
Ana sale del avión y mira a su familia. Toda la familia está en el aeropuerto. Los mira y les grita:
-¡Hola!
Todos van hacia Ana y le dan abrazos. Todos están contentos porque Ana está en los Estados Unidos otra vez.
Después Ana mira a sus amigas buenas y les grita:
-¡Hola!
Ana abraza a sus amigas.
Ana va a su casa. Está feliz porque está otra vez con su familia. Está triste también porque no está en México."
A2,"Capítulo ocho
Ana se sube al carro de la familia y les dice:
-Me gusta el carro. Estoy feliz porque mi familia tiene un carro. Estoy muy agradecida por todo. Estoy agradecida por mis amigas y mi familia.
Ana entra en su casa y grita:
-¡Está es la casa de una familia rica! ¡Está casa es muy grande!
Ana mira todas las cosas que su familia tiene. Compara todo con las cosas que muchas familias tienen en México. Ve que su familia tiene muchísimo.
Cuando Ana va a la escuela ve todo de una manera diferente. Ve a sus amigas. Las amigas quieren un Ford Mustang nuevo. Sus amigas piensan mucho en las cosas materiales. Piensan mucho en la ropa.
Ana no piensa mucho en un carro Ford Mustang. No piensa mucho es una casa grande. No piensa mucho en ropa nueva. Piensa mucho en México. Piensa en Ricardo Patricia y su familia mexicana. Ana es una persona diferente.
Un día Ana recibe una carta de Ricardo. Lee la carta. Ricardo escribe:
20 de agosto
Querida Ana:
Hola. ¿Cómo estas? ¿Cómo está tu familia? ¿Cómo está la escuela?
Yo estoy muy bien. Yo estoy bien aquí en México. Voy a clases todos los días. Tengo clases buenas. Tengo una clase de inglés. Es una clase buena. El inglés es muy importante para mí porque quiero hablar inglés contigo. También estudio español matemáticas ciencias y la historia de México. Y estamos estudiando la historia de los Estados Unidos. Es muy interesante también. Me gusta estudiar sobre los Estados Unidos.
Patricia está muy bien. Está estudiando también. Ella quiere hablar inglés. Quiere visitarte en tu casa el próximo vereno.
Susana y Juana están muy bien. También van a clases todos los días. Tienen muchas clases interesantes.
¿Cuándo vienen a México? Quiero verte. Quiero hablar contigo.

Con mucho cariño
Ricardo
Ana está muy contenta cuando lee la carta. Está contenta porque todo está bien con Ricardo. Está feliz porque recibe noticias de Ricardo Patricia y Susana. Está contenta porque Patricia quiere venir a California.
Ana le escribe una carta a Ricardo:
3 de septiembre
Querido Ricardo:
Estoy muy contenta de recibir una carta tuya. Tú eres fenomenal. Estoy contenta porque todo está bien contigo y con Patricia y Susana.
Todo va bien aquí. Mis clases son buenas. Tengo una clase de español. Ahora hablo mucho en mi clase de español. Mi profesora dice que hablo bien. En mi clase hablamos de México. Hablo mucho en mi clase de mis experiencias buenas en México.
Mi familia está muy bien. Mi mamá me grita pero no importa. Tengo una familia normal. No voy a México en el verano porque Patricia viene a mi casa. Estoy triste porque quiero visitar México otra vez. Creo que voy a México en dos años.
Gracias por escribirme Ricardo. Escríbeme más.

Con mucho cariño
Ana"
A2,"Capítulo nueve
Ana mira todo con admiración. No tiene problemas. Tiene muchas cosas pero ahora las cosas no tienen mucha importancia. Tiene una familia buena. Su mamá grita pero las familias en México también gritan. Tiene muchos amigos. Tiene amigos mexicanos. Tiene amigos en los Estados Unidos.
Ana habla con un estudiante en la escuela. Se llama Paul. Paul es presidente de todos los estudiantes de la escuela. Ana quiere hacer un proyecto. Quiere ayudar a las personas desafortunadas en México.
Ana le dice:
-Necesitamos hacer una recolección de ropa para las personas desafortunadas en México.
Paul le dice:
-Buena idea. Me gusta tu idea. Voy a hablar con otros estudiantes. Voy a preparar un plan.
Dos meses más tarde hay un baile en la escuela. Los estudiantes van al baile. Cuando van a un baile normalmente necesitan pagar dinero. Este es un baile especial. No pagan dinero. Contribuyen con ropa.
Muchos estudiantes van al baile. Contribuyen con toda la ropa clase de ropa. Contribuyen con ropa de Guess Calvin Klein y Levis. Algunos contribuyen con dinero.
Después del baile hacen una recolección grande de ropa. También reciben 235 dólares para ayudar con el proyecto. Un día después de las clases los estudiantes van a un salón de clase y preparan la ropa para las familias desafortunadas en Tepic.
Ana y sus amigos van a UPS con la ropa. UPS manda la ropa a Tepic.
La escuela de Ricardo Patricia y Susana recibe la ropa. Ellos van a muchas casas con la ropa y les dan la ropa a muchas familias desafortunadas.
Ana piensa en las familias de México. Piensa en los niños que tienen ropa ahora.
Piensa que los niños están muy contentos por recibir la ropa.
Ana piensa mucho en el verano. Está feliz porque Patricia viene a su casa. Piensa en México. Ana quiere regresar a México en dos años.
Ana sonríe porque la vida es perfecta."
A2,"7.3 Phone Dialogues B
Magdalena [Magdalena llama a David.]
David Aló.
Magdalena David ¿cómo estás? ¿Qué piensas hacer este fin de semana?
David Hola Magdalena. Pues estoy aburrido. No tengo planes para el sábado. ¿Por qué? ¿Tienes una idea?
Magdalena Sí. Hay un lago muy bonito que se llama Lago Shabbona. Me gustaría ir al lago el sábado por la mañana.
David ¿Está lejos de aquí?
Magdalena Pues tal vez una hora y media de Chicago.
David Está bien. ¿Y podemos pescar? Me gustaría pasar la mañana pescando y luego comer pescado en el almuerzo.
Magdalena Claro que sí. Pero necesitas una licencia para pescar.
David No hay problema. Aquí tengo mi licencia.
Magdalena También quiero invitar a otros amigos. ¿A quién te gustaría invitar?
David Podemos invitar a Maribel Diego y….
Magdalena Ramón María Elena…

David [Llama a Diego y Ramón. Diego y Ramón son amigos y viven juntos en un apartamento en Chicago.]
Diego Diga.
David ¿Está Diego?
Diego Sí habla Diego.
David Diego soy David.
Diego ¡Oh David! ¿Cómo estás? ¿Qué deseas?
David Pues Magdalena y yo pensamos ir a un lago este fin de semana. Vamos a ir al Lago Shabbona el sábado por la mañana. Vamos a pescar y jugar al volibol y hacer un picnic. Nos gustaría invitarte si tienes tiempo libre.
Diego Ay lo siento David. Estoy muy ocupado este fin de semana. Tengo que trabajar todo el día el sábado. Tal vez otro día.
David Está bien Diego. ¿Está Ramón? Me gustaría invitar a Ramón también.
Diego Un momento por favor… No no está ahorita.
David ¿Puedo dejar un recado para Ramón?
Diego Pues no casi no lo veo por aquí. Te doy su número de teléfono mejor. ¿Listo?
David Sí.
Diego Es el seis-treinta siete-cuarenta y dos noventa y tres-ochenta y nueve.
David Gracias Diego.
Diego A ti. Hasta luego.
David Chao.

David [Más tarde en casa de David] Oye Magdalena. Diego tiene que trabajar este fin de semana. Pero tengo el número de teléfono de Ramón. Voy a llamar a Ramón ahora.
Magdalena Gracias David.
David [Llama a Ramón] Mmm. La línea está ocupada. ¿Llamo más tarde o dejo un recado?
Magdalena Bueno déjale un recado con la información.

Magdalena [Llama a María Elena…]
Andrea Aló.
Magdalena Hola. ¿Está María Elena en casa por favor?
Andrea ¿De parte de quién?
Magdalena Habla Magdalena amiga de María Elena.
Andrea Un momento por favor. … Lo siento pero no está. Tal vez más tarde. Está en la escuela todavía. Tiene su práctica de béisbol.
Magdalena Bueno ¿puedo dejar un recado para ella?
Andrea Claro que sí. ¿Qué deseas?
Magdalena Bueno unos amigos y yo vamos a ir al Lago Shabbona este sábado y nos gustaría invitar a María Elena…
I've Finished Watching"
A2,"Yo soy Asher Carlson y voy a contarte la historia de Adán y Eva. Creación. Las primeras personas de cada vez. Antes de ellos era Dios. Sólo Dios. Nada más. No hay plants no árboles no galletas no tostadores no... Creo qué tienes mi punto. Por lo tanto Dios decidió crear. Dios creo la tierra y la luna estrellas y animales todo en seis días pero el más importante era Adán. Adán. El primer hombre. Dios no le hecho fuera el polvo de la tierra. Adán dio a los animales pero ninguino de los animales eran tan un adecuado compañero de Adán. Dios hizo a Adán al caer en sueño profundo. Y mientras Adán dormía tomaron una costilla de Adán e hizo una mujer de nombre Eva. Y en el séptimo día Dios descansó.
Yo soy Asher Carlson y es creación."
A2,¿Te gusta Readlang? si lo hace gusta este artículo.
